0	0.0003049461
12	0.00090357
24	0.001578601
36	0.002268933
48	0.002815758
60	0.003317289
72	0.003433623
84	0.003790804
96	0.003930531
108	0.004149548
120	0.004045016
132	0.004081306
144	0.004071587
156	0.003928744
168	0.004086789
180	0.003985604
192	0.003931205
204	0.003722945
216	0.003812313
228	0.003723396
240	0.003736901
252	0.00351335
264	0.003392889
276	0.003413344
288	0.003383742
300	0.003245851
312	0.003248212
324	0.00307083
336	0.003027052
348	0.002997066
360	0.002879463
372	0.002830765
384	0.002686205
396	0.002721143
408	0.002598845
420	0.00266455
432	0.002534997
444	0.002428583
456	0.002356924
468	0.00233427
480	0.002272036
492	0.002278927
504	0.002228494
516	0.00225989
528	0.002157497
540	0.002061017
552	0.002030464
564	0.001926883
576	0.001971738
588	0.001955283
600	0.001951067
612	0.001884556
624	0.001924295
636	0.001860332
648	0.001912261
660	0.001788616
672	0.001775053
684	0.001735692
696	0.00174119
708	0.001657658
720	0.001603116
732	0.001584829
744	0.001565002
756	0.001560469
768	0.001651661
780	0.00153767
792	0.001518408
804	0.001435221
816	0.001471467
828	0.001395207
840	0.001407272
852	0.001413106
864	0.001408251
876	0.0014164
888	0.001365016
900	0.001369496
912	0.00132739
924	0.001238625
936	0.001277534
948	0.001251505
960	0.001282935
972	0.001304447
984	0.001255461
996	0.001217841
1008	0.001195028
1020	0.001198277
1032	0.001150079
1044	0.001175347
1056	0.001172047
1068	0.001157024
1080	0.00108968
1092	0.001163354
1104	0.001097431
1116	0.001038518
1128	0.001046326
1140	0.001061895
1152	0.001023218
1164	0.001042225
1176	0.00111246
1188	0.001056619
1200	0.001059311
1212	0.001028791
1224	0.0009997437
1236	0.0009961594
1248	0.000995269
1260	0.0009621698
1272	0.0009365086
1284	0.0009778173
1296	0.0009355764
1308	0.0009379863
1320	0.0009577672
1332	0.0009535273
1344	0.0009106196
1356	0.0008954559
1368	0.0009183651
1380	0.0008987956
1392	0.000903615
1404	0.0008628834
1416	0.0008571623
1428	0.0008635466
1440	0.0008693158
1452	0.0008270538
1464	0.0008581824
1476	0.0008442464
1488	0.0008081331
1500	0.0008673351
1512	0.0008064102
1524	0.0007728738
1536	0.000797105
1548	0.0007818041
1560	0.0007830223
1572	0.0007938885
1584	0.000765045
1596	0.0007590119
1608	0.0007809516
1620	0.0007658975
1632	0.0007550215
1644	0.0007606684
1656	0.0007565347
1668	0.0007551173
1680	0.0007249246
1692	0.0007260072
1704	0.0007057592
1716	0.000704896
1728	0.0006775307
1740	0.0007245277
1752	0.0007120181
1764	0.0007129178
1776	0.0006861172
1788	0.0007129505
1800	0.0007063707
1812	0.0006783975
1824	0.000688765
1836	0.0006654219
1848	0.0006700983
1860	0.0006763356
1872	0.0006350583
1884	0.0006442372
1896	0.0006933563
1908	0.0006247576
1920	0.000637916
1932	0.0006367958
1944	0.0006522391
1956	0.0006294681
1968	0.0006249357
1980	0.0006227263
1992	0.0006143452
2004	0.0006465822
2016	0.0006121312
2028	0.0006049814
2040	0.0005891238
2052	0.0005973749
2064	0.0006116212
2076	0.0005903403
2088	0.0005908713
2100	0.0005845583
2112	0.0005749106
2124	0.0005847983
2136	0.0005637555
2148	0.0005622857
2160	0.0005648782
2172	0.0005642854
2184	0.0005587794
2196	0.0005659545
2208	0.0005626559
2220	0.0005521332
2232	0.0005316337
2244	0.0005521284
2256	0.0005719271
2268	0.00053595
2280	0.0005618683
2292	0.0005498113
2304	0.0005487005
2316	0.0005575489
2328	0.0005310038
2340	0.0005245464
2352	0.0005391969
2364	0.0005123469
2376	0.0005134047
2388	0.0005297211
2400	0.0005111456
2412	0.0005109401
2424	0.0004958779
2436	0.0005038708
2448	0.0005178045
2460	0.000515824
2472	0.0005083483
2484	0.0005091843
2496	0.0004966714
2508	0.0004833624
2520	0.0004811512
2532	0.0004892183
2544	0.0004945452
2556	0.0004712136
2568	0.000503235
2580	0.0004792523
2592	0.0004708668
2604	0.0004905508
2616	0.0004646384
2628	0.0004562164
2640	0.0004699846
2652	0.0004552881
2664	0.0004651722
2676	0.0004573439
2688	0.000453912
2700	0.0004574832
2712	0.0004622604
2724	0.0004638704
2736	0.0004806526
2748	0.0004539906
2760	0.0004391755
2772	0.000451702
2784	0.0004480536
2796	0.0004423333
2808	0.0004587804
2820	0.0004271615
2832	0.0004219212
2844	0.000422261
2856	0.0004291446
2868	0.0004318593
2880	0.0004285181
2892	0.0004253248
2904	0.0004382294
2916	0.0004267423
2928	0.0004152139
2940	0.0004226595
2952	0.0004166662
2964	0.0004083036
2976	0.0004140383
2988	0.0004080493
3000	0.0004071795
3012	0.0004081464
3024	0.0003946938
3036	0.0004166355
3048	0.0004054011
3060	0.0003974426
3072	0.0004080468
3084	0.000402053
3096	0.0003943969
3108	0.0003986516
3120	0.0003906819
3132	0.0004043589
3144	0.0003967968
3156	0.0003983135
3168	0.0003761234
3180	0.0003819785
3192	0.0003849016
3204	0.0003759919
3216	0.0003838143
3228	0.0003862994
3240	0.0003953112
3252	0.0003856703
3264	0.0003721926
3276	0.0003832747
3288	0.00038426
3300	0.0003714357
3312	0.0003733343
3324	0.0003766292
3336	0.0003730253
3348	0.0003722893
3360	0.0003672275
3372	0.0003689891
3384	0.0003779271
3396	0.0003726033
3408	0.0003677447
3420	0.0003674764
3432	0.0003605138
3444	0.0003565397
3456	0.0003571229
3468	0.0003543796
3480	0.0003550157
3492	0.0003582704
3504	0.0003579079
3516	0.0003544301
3528	0.0003476626
3540	0.0003563757
3552	0.0003641119
3564	0.0003556636
3576	0.0003553457
3588	0.0003549476
3600	0.0003525597
3612	0.0003357215
3624	0.0003404279
3636	0.0003516066
3648	0.0003394727
3660	0.0003454425
3672	0.000334951
3684	0.0003339803
3696	0.0003489853
3708	0.0003361251
3720	0.0003355703
3732	0.0003400527
3744	0.0003317214
3756	0.0003231812
3768	0.000338125
3780	0.0003464143
3792	0.0003431879
3804	0.0003401633
3816	0.0003236933
3828	0.0003277452
3840	0.0003280737
3852	0.000322311
3864	0.000330171
3876	0.0003210755
3888	0.000323497
3900	0.0003098752
3912	0.0003212297
3924	0.0003288735
3936	0.0003250812
3948	0.0003178512
3960	0.0003314252
3972	0.0003141682
3984	0.0003235091
3996	0.0003166249
4008	0.0003175789
4020	0.0003151787
4032	0.0003271296
4044	0.0003028048
4056	0.0003232133
4068	0.0003052886
4080	0.0003231655
4092	0.0002906414
4104	0.0003083147
4116	0.0002976047
4128	0.0002954217
4140	0.0002999208
4152	0.0003114808
4164	0.0003096198
4176	0.0002918261
4188	0.0003050053
