0.000000e+00,2.046236e-04
1.200000e+01,6.367955e-04
2.400000e+01,1.169923e-03
3.600000e+01,1.650356e-03
4.800000e+01,2.059111e-03
6.000000e+01,2.229861e-03
7.200000e+01,2.523459e-03
8.400000e+01,2.657573e-03
9.600000e+01,2.666834e-03
1.080000e+02,2.738463e-03
1.200000e+02,2.678687e-03
1.320000e+02,2.673856e-03
1.440000e+02,2.574211e-03
1.560000e+02,2.572536e-03
1.680000e+02,2.373063e-03
1.800000e+02,2.365872e-03
1.920000e+02,2.305253e-03
2.040000e+02,2.322617e-03
2.160000e+02,2.188405e-03
2.280000e+02,2.104668e-03
2.400000e+02,2.108042e-03
2.520000e+02,2.035141e-03
2.640000e+02,1.926641e-03
2.760000e+02,1.860164e-03
2.880000e+02,1.867858e-03
3.000000e+02,1.841511e-03
3.120000e+02,1.720831e-03
3.240000e+02,1.694619e-03
3.360000e+02,1.667359e-03
3.480000e+02,1.584669e-03
3.600000e+02,1.582827e-03
3.720000e+02,1.519669e-03
3.840000e+02,1.531745e-03
3.960000e+02,1.466739e-03
4.080000e+02,1.340285e-03
4.200000e+02,1.364567e-03
4.320000e+02,1.379089e-03
4.440000e+02,1.285398e-03
4.560000e+02,1.329676e-03
4.680000e+02,1.215233e-03
4.800000e+02,1.226021e-03
4.920000e+02,1.184511e-03
5.040000e+02,1.149425e-03
5.160000e+02,1.154190e-03
5.280000e+02,1.122524e-03
5.400000e+02,1.096777e-03
5.520000e+02,1.063868e-03
5.640000e+02,1.081289e-03
5.760000e+02,1.011327e-03
5.880000e+02,1.031296e-03
6.000000e+02,1.011114e-03
6.120000e+02,9.723934e-04
6.240000e+02,9.356409e-04
6.360000e+02,9.271230e-04
6.480000e+02,9.278451e-04
6.600000e+02,9.285772e-04
6.720000e+02,8.807767e-04
6.840000e+02,8.758341e-04
6.960000e+02,8.632631e-04
7.080000e+02,8.541362e-04
7.200000e+02,8.390656e-04
7.320000e+02,8.353172e-04
7.440000e+02,7.921563e-04
7.560000e+02,7.943998e-04
7.680000e+02,7.878818e-04
7.800000e+02,7.757362e-04
7.920000e+02,7.571619e-04
8.040000e+02,7.566326e-04
8.160000e+02,7.217493e-04
8.280000e+02,7.640586e-04
8.400000e+02,7.112013e-04
8.520000e+02,6.984079e-04
8.640000e+02,6.884381e-04
8.760000e+02,7.051730e-04
8.880000e+02,6.738768e-04
9.000000e+02,6.837699e-04
9.120000e+02,6.635439e-04
9.240000e+02,6.278534e-04
9.360000e+02,6.522160e-04
9.480000e+02,6.433204e-04
9.600000e+02,6.309699e-04
9.720000e+02,6.256592e-04
