0.000000e+00,5.259595e-04
1.200000e+01,1.457343e-03
2.400000e+01,2.384425e-03
3.600000e+01,3.521875e-03
4.800000e+01,4.269437e-03
6.000000e+01,5.123022e-03
7.200000e+01,5.510313e-03
8.400000e+01,6.244228e-03
9.600000e+01,6.491653e-03
1.080000e+02,6.767933e-03
1.200000e+02,6.993701e-03
1.320000e+02,7.206740e-03
1.440000e+02,7.383478e-03
1.560000e+02,7.494054e-03
1.680000e+02,7.592075e-03
1.800000e+02,7.865802e-03
1.920000e+02,7.774474e-03
2.040000e+02,7.818851e-03
2.160000e+02,7.842052e-03
2.280000e+02,7.938674e-03
2.400000e+02,8.048504e-03
2.520000e+02,8.036428e-03
2.640000e+02,8.041306e-03
2.760000e+02,8.155055e-03
2.880000e+02,8.060758e-03
3.000000e+02,8.184046e-03
3.120000e+02,8.343388e-03
3.240000e+02,8.307893e-03
3.360000e+02,8.346570e-03
3.480000e+02,8.373164e-03
3.600000e+02,8.211369e-03
3.720000e+02,8.251145e-03
3.840000e+02,8.302835e-03
3.960000e+02,8.322794e-03
4.080000e+02,8.428090e-03
4.200000e+02,8.346272e-03
4.320000e+02,8.317488e-03
4.440000e+02,8.153080e-03
4.560000e+02,8.207879e-03
4.680000e+02,8.345176e-03
4.800000e+02,8.323844e-03
4.920000e+02,8.238561e-03
5.040000e+02,8.500210e-03
5.160000e+02,8.456508e-03
5.280000e+02,8.451377e-03
5.400000e+02,8.418945e-03
5.520000e+02,8.198168e-03
5.640000e+02,8.473536e-03
5.760000e+02,8.105244e-03
5.880000e+02,8.393694e-03
6.000000e+02,8.562580e-03
6.120000e+02,8.202462e-03
6.240000e+02,8.528629e-03
6.360000e+02,8.226241e-03
6.480000e+02,8.385332e-03
6.600000e+02,8.362311e-03
6.720000e+02,8.466901e-03
6.840000e+02,8.431770e-03
6.960000e+02,8.551069e-03
7.080000e+02,8.277389e-03
7.200000e+02,8.346505e-03
7.320000e+02,8.327305e-03
7.440000e+02,8.158388e-03
7.560000e+02,8.625546e-03
7.680000e+02,8.387887e-03
7.800000e+02,8.576851e-03
7.920000e+02,8.436759e-03
8.040000e+02,8.395934e-03
8.160000e+02,8.383869e-03
8.280000e+02,8.483806e-03
8.400000e+02,8.361641e-03
8.520000e+02,8.750288e-03
8.640000e+02,8.396422e-03
8.760000e+02,8.335191e-03
8.880000e+02,8.382756e-03
9.000000e+02,8.421685e-03
9.120000e+02,8.380026e-03
9.240000e+02,8.382619e-03
9.360000e+02,8.499094e-03
9.480000e+02,8.257044e-03
9.600000e+02,8.352285e-03
9.720000e+02,8.454756e-03
9.840000e+02,8.458329e-03
9.960000e+02,8.226373e-03
1.008000e+03,8.555248e-03
1.020000e+03,8.404798e-03
1.032000e+03,8.301960e-03
1.044000e+03,8.448130e-03
1.056000e+03,8.503813e-03
1.068000e+03,8.553416e-03
1.080000e+03,8.387112e-03
1.092000e+03,8.361517e-03
1.104000e+03,8.251650e-03
1.116000e+03,8.447031e-03
1.128000e+03,8.557520e-03
1.140000e+03,8.447092e-03
1.152000e+03,8.309266e-03
1.164000e+03,8.415285e-03
1.176000e+03,8.468524e-03
1.188000e+03,8.158392e-03
1.200000e+03,8.436377e-03
1.212000e+03,8.481894e-03
1.224000e+03,8.379809e-03
1.236000e+03,8.393272e-03
1.248000e+03,8.534665e-03
1.260000e+03,8.534812e-03
1.272000e+03,8.410279e-03
1.284000e+03,8.347887e-03
1.296000e+03,8.461040e-03
1.308000e+03,8.405587e-03
1.320000e+03,8.390713e-03
1.332000e+03,8.556134e-03
1.344000e+03,8.491121e-03
1.356000e+03,8.232495e-03
1.368000e+03,8.444361e-03
1.380000e+03,8.271307e-03
1.392000e+03,8.490111e-03
1.404000e+03,8.404600e-03
1.416000e+03,8.283055e-03
1.428000e+03,8.288915e-03
1.440000e+03,8.377393e-03
1.452000e+03,8.340582e-03
1.464000e+03,8.349082e-03
1.476000e+03,8.332439e-03
1.488000e+03,8.439302e-03
